reward,average reward,10 episode average reward,score,average score,10 episode average score
-1359,-1316.919191919192,-1371.5,29,9.242424242424242,18.5
-1516,-1318.91,-1382.6,18,9.33,17.7
-852,-1314.2871287128712,-1309.5,8,9.316831683168317,16.7
-1230,-1313.4607843137255,-1282.6,31,9.529411764705882,17.8
-1681,-1317.0291262135922,-1284.2,14,9.572815533980583,17.7
-681,-1310.9134615384614,-1196.3,13,9.60576923076923,16.8
-1141,-1309.2952380952381,-1233.9,37,9.866666666666667,19.5
-912,-1305.5471698113208,-1227.5,4,9.81132075471698,19.8
-695,-1299.8411214953271,-1132.5,13,9.841121495327103,19.7
-637,-1293.7037037037037,-1070.4,15,9.88888888888889,18.2
-1377,-1294.467889908257,-1072.2,28,10.055045871559633,18.1
-1287,-1294.4,-1049.3,30,10.236363636363636,19.3
-1376,-1295.1351351351352,-1101.7,26,10.378378378378379,21.1
-1553,-1297.4375,-1134.0,22,10.482142857142858,20.2
-1732,-1301.283185840708,-1139.1,11,10.486725663716815,19.9
-882,-1297.6052631578948,-1159.2,6,10.447368421052632,19.2
-896,-1294.1130434782608,-1134.7,4,10.391304347826088,15.9
-1544,-1296.2672413793102,-1197.9,21,10.482758620689655,17.6
-579,-1290.1367521367522,-1186.3,18,10.547008547008547,18.1
-1315,-1290.3474576271187,-1254.1,28,10.694915254237289,19.4
-1496,-1292.0756302521008,-1266.0,22,10.789915966386555,18.8
-1834,-1296.5916666666667,-1320.7,9,10.775,16.7
-1585,-1298.9752066115702,-1341.6,15,10.809917355371901,15.6
-1005,-1296.5655737704917,-1286.8,0,10.721311475409836,13.4
-1612,-1299.1300813008131,-1274.8,17,10.772357723577235,14.0
-552,-1293.1048387096773,-1241.8,19,10.838709677419354,15.3
-1531,-1295.008,-1305.3,20,10.912,16.9
-848,-1291.4603174603174,-1235.7,8,10.88888888888889,15.6
-798,-1287.5748031496064,-1257.6,10,10.881889763779528,14.8
-1581,-1289.8671875,-1284.2,20,10.953125,14.0
-1635,-1292.5426356589148,-1298.1,14,10.976744186046512,13.2
-1584,-1294.7846153846153,-1273.1,20,11.046153846153846,14.3
-656,-1289.9083969465648,-1180.2,13,11.061068702290076,14.1
-1468,-1291.2575757575758,-1226.5,23,11.151515151515152,16.4
-1538,-1293.1127819548872,-1219.1,22,11.233082706766917,16.9
-939,-1290.4701492537313,-1257.8,4,11.17910447761194,15.4
-769,-1286.6074074074074,-1181.6,10,11.170370370370371,14.4
-1517,-1288.3014705882354,-1248.5,20,11.235294117647058,15.6
-627,-1283.4744525547446,-1231.4,19,11.291970802919709,16.5
-1519,-1285.1811594202898,-1225.2,19,11.347826086956522,16.4
-1530,-1286.9424460431655,-1214.7,20,11.410071942446043,17.0
-1711,-1289.9714285714285,-1227.4,14,11.428571428571429,16.4
-1828,-1293.787234042553,-1344.6,7,11.397163120567376,15.8
-1784,-1297.2394366197184,-1376.2,11,11.394366197183098,14.6
-1838,-1301.020979020979,-1406.2,9,11.377622377622378,13.3
-1499,-1302.3958333333333,-1462.2,21,11.444444444444445,15.0
-1223,-1301.848275862069,-1507.6,34,11.6,17.4
-1567,-1303.664383561644,-1512.6,17,11.636986301369863,17.1
-1721,-1306.5034013605443,-1622.0,13,11.646258503401361,16.5
-1717,-1309.277027027027,-1641.8,12,11.64864864864865,15.8
-1623,-1311.3825503355704,-1651.1,16,11.677852348993289,15.4
-1752,-1314.32,-1655.2,12,11.68,15.2
