reward,average reward,10 episode average reward,score,average score,10 episode average score
-1009,-1363.7011494252874,-1473.2,0,7.885057471264368,5.9
-1861,-1369.3522727272727,-1559.8,7,7.875,6.6
-1800,-1374.191011235955,-1566.4,8,7.876404494382022,6.2
-1583,-1376.5111111111112,-1555.0,19,8.0,6.7
-1750,-1380.6153846153845,-1541.1,11,8.032967032967033,7.2
-1551,-1382.4673913043478,-1508.7,18,8.141304347826088,8.4
-752,-1375.6881720430108,-1494.0,11,8.172043010752688,9.1
-1691,-1379.0425531914893,-1562.2,14,8.23404255319149,10.5
-1658,-1381.9789473684211,-1538.4,15,8.305263157894737,11.5
-846,-1376.3958333333333,-1450.1,6,8.28125,10.9
-1568,-1378.3711340206185,-1506.0,18,8.381443298969073,12.7
-1475,-1379.357142857143,-1467.4,23,8.53061224489796,14.3
-1649,-1382.080808080808,-1452.3,15,8.595959595959595,15.0
-976,-1378.02,-1391.6,1,8.52,13.2
-795,-1372.2475247524753,-1296.1,10,8.534653465346535,13.1
-1689,-1375.3529411764705,-1309.9,12,8.568627450980392,12.5
-1878,-1380.2330097087379,-1422.5,5,8.533980582524272,11.9
-1817,-1384.4326923076924,-1435.1,8,8.528846153846153,11.3
-1674,-1387.1904761904761,-1436.7,15,8.59047619047619,11.3
-688,-1380.5943396226414,-1420.9,12,8.622641509433961,11.9
-989,-1376.9345794392523,-1363.0,0,8.542056074766355,10.1
-1660,-1379.5555555555557,-1381.5,15,8.601851851851851,9.3
-1611,-1381.6788990825687,-1377.7,15,8.660550458715596,9.3
-1893,-1386.3272727272727,-1469.4,5,8.627272727272727,9.7
-1615,-1388.3873873873874,-1551.4,16,8.693693693693694,10.3
-1749,-1391.607142857143,-1557.4,10,8.705357142857142,10.1
-1388,-1391.575221238938,-1508.4,28,8.876106194690266,12.4
-1600,-1393.4035087719299,-1486.7,19,8.964912280701755,13.5
-1815,-1397.0695652173913,-1500.8,9,8.965217391304348,12.9
-1677,-1399.4827586206898,-1599.7,14,9.008620689655173,13.1
-1384,-1399.3504273504273,-1639.2,25,9.145299145299145,15.6
-1804,-1402.7796610169491,-1653.6,9,9.14406779661017,15.0
-1869,-1406.6974789915967,-1679.4,6,9.117647058823529,14.1
-1375,-1406.4333333333334,-1627.6,28,9.275,16.4
-1521,-1407.3801652892562,-1618.2,21,9.37190082644628,16.9
-1622,-1409.139344262295,-1605.5,18,9.442622950819672,17.7
-1445,-1409.4308943089432,-1611.2,24,9.560975609756097,17.3
-238,-1399.983870967742,-1475.0,34,9.758064516129032,18.8
-1830,-1403.424,-1476.5,7,9.736,18.6
-658,-1397.5079365079366,-1374.6,16,9.785714285714286,18.8
-1463,-1398.023622047244,-1382.5,21,9.874015748031496,18.4
-1393,-1397.984375,-1341.4,23,9.9765625,19.8
-1273,-1397.015503875969,-1281.8,31,10.13953488372093,22.3
-1669,-1399.1076923076923,-1311.2,11,10.146153846153846,20.6
-1277,-1398.175572519084,-1286.8,30,10.297709923664122,21.5
-1792,-1401.159090909091,-1303.8,11,10.303030303030303,20.8
-1494,-1401.857142857143,-1308.7,21,10.38345864661654,20.5
-1577,-1403.1641791044776,-1442.6,20,10.455223880597014,19.1
-1634,-1404.874074074074,-1423.0,16,10.496296296296297,20.0
-1877,-1408.3455882352941,-1544.9,5,10.455882352941176,18.9
-1500,-1409.014598540146,-1548.6,20,10.525547445255475,18.8
-1615,-1410.5072463768115,-1570.8,14,10.55072463768116,17.9
-1903,-1414.0503597122301,-1633.8,5,10.510791366906474,15.3
-1774,-1416.6214285714286,-1644.3,10,10.507142857142858,15.2
-1773,-1419.1489361702127,-1693.9,11,10.51063829787234,13.3
-1262,-1418.0422535211267,-1640.9,30,10.647887323943662,15.2
-1831,-1420.93006993007,-1674.6,8,10.62937062937063,13.9
-901,-1417.3194444444443,-1607.0,5,10.590277777777779,12.4
-1849,-1420.296551724138,-1628.5,8,10.572413793103449,11.6
-1285,-1419.3698630136987,-1569.3,29,10.698630136986301,14.0
-1654,-1420.9659863945578,-1584.7,17,10.741496598639456,13.7
-1619,-1422.304054054054,-1585.1,18,10.79054054054054,14.1
-743,-1417.744966442953,-1469.1,11,10.791946308724832,14.7
-1585,-1418.86,-1450.2,19,10.846666666666666,15.6
