reward,average reward,10 episode average reward,score,average score,10 episode average score
91,286.24528301886795,357.1,11,19.00943396226415,22.8
66,284.1869158878505,313.0,10,18.925233644859812,20.8
741,288.4166666666667,359.9,39,19.11111111111111,22.6
173,287.35779816513764,343.6,15,19.073394495412845,21.9
5,284.7909090909091,317.8,4,18.936363636363637,20.4
392,285.7567567567568,326.9,26,19.0,20.9
248,285.41964285714283,290.3,20,19.008928571428573,19.7
272,285.3008849557522,253.1,18,19.0,18.0
480,287.00877192982455,256.8,27,19.07017543859649,18.1
359,287.6347826086957,282.7,24,19.11304347826087,19.4
792,291.98275862068965,352.8,39,19.28448275862069,22.2
125,290.55555555555554,358.7,13,19.23076923076923,22.5
318,290.7881355932203,316.4,20,19.23728813559322,20.6
441,292.0504201680672,343.2,26,19.294117647058822,21.7
246,291.6666666666667,367.3,19,19.291666666666668,23.2
226,291.12396694214874,350.7,18,19.28099173553719,22.4
459,292.5,371.8,29,19.360655737704917,23.3
-34,289.8455284552846,341.2,7,19.260162601626018,22.2
540,291.86290322580646,347.2,31,19.35483870967742,22.6
301,291.936,341.4,21,19.368,22.3
144,290.76190476190476,276.6,16,19.341269841269842,20.0
666,293.7165354330709,330.7,36,19.47244094488189,22.3
460,295.015625,344.9,32,19.5703125,23.5
509,296.6744186046512,351.7,29,19.643410852713178,23.8
200,295.9307692307692,347.1,18,19.630769230769232,23.7
322,296.1297709923664,356.7,18,19.61832061068702,23.7
467,297.42424242424244,357.5,28,19.681818181818183,23.6
491,298.8796992481203,410.0,27,19.736842105263158,25.6
-63,296.17910447761193,349.7,2,19.604477611940297,22.7
265,295.94814814814816,346.1,16,19.57777777777778,22.2
82,294.375,339.9,11,19.514705882352942,21.7
384,295.02919708029196,311.7,25,19.554744525547445,20.6
418,295.92028985507244,307.5,27,19.608695652173914,20.1
206,295.27338129496405,277.2,12,19.553956834532375,18.4
816,298.99285714285713,338.8,42,19.714285714285715,20.8
353,299.3758865248227,341.9,25,19.75177304964539,21.5
350,299.7323943661972,330.2,20,19.753521126760564,20.7
505,301.16783216783216,331.6,26,19.797202797202797,20.6
-64,298.63194444444446,331.5,2,19.67361111111111,20.6
60,296.9862068965517,311.0,6,19.579310344827586,19.6
515,298.47945205479454,354.3,27,19.63013698630137,21.2
-33,296.2244897959184,312.6,3,19.517006802721088,19.0
411,297.0,311.9,28,19.574324324324323,19.1
781,300.248322147651,369.4,39,19.70469798657718,21.8
632,302.46,351.0,28,19.76,20.4
